ecg1,ecg2,ecg3,ecg4,ecg5,tstamp
0.0015894,-0.00039712,-0.0015319,-0.00070571,-0.00089772,23:43.5
0.0017987,-0.00039275,-0.0015119,-0.0007564,-0.00097952,23:43.5
0.0020291,-0.00039081,-0.0014941,-0.00082398,-0.0010735,23:43.5
0.0022665,-0.00038103,-0.0014644,-0.00089348,-0.0011728,23:43.5
0.0024193,-0.00038136,-0.0014272,-0.00093172,-0.0012373,23:43.5
0.0024213,-0.00038967,-0.0013598,-0.00093488,-0.0012573,23:43.5
0.0023394,-0.00039887,-0.0012717,-0.00090105,-0.0012433,23:43.5
0.0022248,-0.00039689,-0.0012005,-0.00085992,-0.0012068,23:43.5
0.0021196,-0.00039077,-0.0011451,-0.00083849,-0.0011823,23:43.5
0.0021079,-0.00040477,-0.0011008,-0.00083342,-0.0011874,23:43.5
0.0022019,-0.00041274,-0.0010937,-0.0008626,-0.0012214,23:43.5
0.0024031,-0.00041173,-0.001115,-0.00093714,-0.0012936,23:43.5
0.0026751,-0.00042561,-0.0011327,-0.0010233,-0.0013807,23:43.5
0.0028866,-0.00042962,-0.0011517,-0.0010926,-0.0014445,23:43.5
0.0030123,-0.00042169,-0.0011593,-0.0011432,-0.0014908,23:43.5
0.0030502,-0.00042394,-0.0011411,-0.0011523,-0.0014969,23:43.5
0.0029631,-0.00043373,-0.0011085,-0.0011163,-0.0014469,23:43.5
0.0028281,-0.0004357,-0.0010655,-0.0010802,-0.0014026,23:43.6
0.0027492,-0.00042549,-0.0010346,-0.0010561,-0.0013769,23:43.6
0.0027552,-0.00042342,-0.0010304,-0.0010461,-0.0013576,23:43.6
0.002847,-0.00041535,-0.0010477,-0.0010849,-0.0013892,23:43.6
0.0030567,-0.00039637,-0.0010889,-0.0011628,-0.0014668,23:43.6
0.00333,-0.00039914,-0.001133,-0.0012444,-0.0015468,23:43.6
0.0035566,-0.00039565,-0.0011642,-0.0013204,-0.0016171,23:43.6
0.0037086,-0.00038822,-0.001179,-0.0013684,-0.0016637,23:43.6
0.0037263,-0.00040867,-0.0011664,-0.0013735,-0.0016747,23:43.6
0.0036201,-0.00042033,-0.0011453,-0.0013488,-0.0016526,23:43.6
0.0035136,-0.00042064,-0.0011239,-0.0013152,-0.0016113,23:43.6
0.003438,-0.00041654,-0.001108,-0.0012909,-0.0015754,23:43.6
0.0034251,-0.00039679,-0.0011358,-0.0012968,-0.0015786,23:43.6
0.0035562,-0.00037595,-0.0011815,-0.0013502,-0.0016281,23:43.6
0.0037892,-0.00035931,-0.0012202,-0.0014174,-0.0016824,23:43.6
0.0040158,-0.00036148,-0.0012902,-0.0014843,-0.0017493,23:43.6
0.0042194,-0.00036561,-0.0013563,-0.0015647,-0.0018381,23:43.6
0.0043506,-0.00035295,-0.0013753,-0.0016132,-0.0018767,23:43.6
0.0043342,-0.00034954,-0.0013758,-0.0016122,-0.0018589,23:43.6
0.004241,-0.00035107,-0.0013599,-0.00158,-0.0018314,23:43.6
0.0041199,-0.00035745,-0.0013366,-0.0015323,-0.0017856,23:43.6
0.0039951,-0.00036535,-0.0013352,-0.0015079,-0.0017453,23:43.6
0.0039812,-0.00036049,-0.0013436,-0.0015108,-0.001742,23:43.6
0.0040911,-0.00035193,-0.0013592,-0.0015365,-0.0017563,23:43.6
0.0042817,-0.00033566,-0.0014057,-0.0016028,-0.0018086,23:43.6
0.0045124,-0.00032547,-0.0014659,-0.0016759,-0.0018858,23:43.6
0.0046783,-0.00031706,-0.0014975,-0.0017219,-0.0019319,23:43.6
0.0047482,-0.00029709,-0.0015038,-0.0017558,-0.0019672,23:43.6
0.0047188,-0.0002961,-0.0014941,-0.0017469,-0.0019677,23:43.6
0.0045633,-0.00030517,-0.0014586,-0.0016836,-0.0019065,23:43.6
0.0043553,-0.0003076,-0.0014182,-0.0016343,-0.0018464,23:43.6
0.0042065,-0.00031035,-0.0013854,-0.0016029,-0.0017983,23:43.6
0.0041408,-0.0003151,-0.0013594,-0.0015702,-0.0017627,23:43.6
0.0041582,-0.00031839,-0.0013558,-0.0015826,-0.0017716,23:43.6
0.0042941,-0.00030298,-0.0013789,-0.001637,-0.0018178,23:43.6
0.0044625,-0.00029277,-0.0014011,-0.0016812,-0.0018574,23:43.6
0.0045594,-0.00029601,-0.0014005,-0.0017105,-0.0018714,23:43.6
0.0045921,-0.00028234,-0.0013989,-0.001727,-0.0018766,23:43.6
0.0044934,-0.00027026,-0.0013754,-0.0016989,-0.0018398,23:43.6
0.0042653,-0.00027367,-0.0013123,-0.0016286,-0.0017589,23:43.6
0.0040313,-0.00028553,-0.0012614,-0.0015463,-0.001684,23:43.6
0.0038372,-0.00029157,-0.0012154,-0.0014707,-0.001614,23:43.6
0.0037232,-0.00027246,-0.0011806,-0.0014332,-0.0015712,23:43.6
0.0037379,-0.00025307,-0.001195,-0.0014396,-0.001564,23:43.6
0.0038356,-0.00024809,-0.0012236,-0.0014605,-0.0015683,23:43.6
0.0039239,-0.00024795,-0.0012485,-0.0014869,-0.0015965,23:43.6
0.0039801,-0.00025726,-0.0012695,-0.0015114,-0.0016176,23:43.6
0.0039379,-0.00026341,-0.0012777,-0.0014952,-0.0015934,23:43.6
0.0037529,-0.00026569,-0.0012624,-0.001436,-0.0015367,23:43.6
0.0035432,-0.00026771,-0.0012154,-0.0013533,-0.0014531,23:43.6
0.0033047,-0.00025441,-0.0011738,-0.0012535,-0.0013606,23:43.7
0.0030388,-0.00024679,-0.0011493,-0.0011934,-0.0012828,23:43.7
0.00289,-0.00024641,-0.0011374,-0.0011627,-0.0012233,23:43.7
0.0028631,-0.00022954,-0.0011562,-0.0011214,-0.0011879,23:43.7
0.0029021,-0.00021328,-0.0011986,-0.0011288,-0.0011869,23:43.7
0.0029655,-0.00020007,-0.0012531,-0.0011543,-0.001204,23:43.7
0.0029838,-0.00019333,-0.0012828,-0.0011377,-0.0011972,23:43.7
0.0029114,-0.00019842,-0.001271,-0.0011091,-0.0011693,23:43.7
0.0027218,-0.00019148,-0.0012589,-0.0010456,-0.0011068,23:43.7
0.0024284,-0.00018995,-0.0012335,-0.00093796,-0.00099331,23:43.7
0.0021097,-0.00020165,-0.0011847,-0.00084239,-0.00089444,23:43.7
0.0018473,-0.00019842,-0.0011553,-0.00076953,-0.00081232,23:43.7
0.0016627,-0.00019112,-0.0011526,-0.00070207,-0.00073893,23:43.7
0.0015801,-0.00019115,-0.0011773,-0.00066539,-0.00071264,23:43.7
0.0016019,-0.00018351,-0.0012233,-0.00067437,-0.00070283,23:43.7
0.001625,-0.00016581,-0.0012594,-0.00067957,-0.00069557,23:43.7
0.0015851,-0.00017038,-0.001282,-0.00065995,-0.00068634,23:43.7
0.0014717,-0.00020055,-0.0012893,-0.00062446,-0.00064471,23:43.7
0.0012364,-0.00019766,-0.0012647,-0.00055486,-0.00057334,23:43.7
0.00091605,-0.00017535,-0.0012277,-0.00045643,-0.00047419,23:43.7
0.00058398,-0.00019078,-0.001194,-0.00033689,-0.00034516,23:43.7
0.00029241,-0.00020001,-0.0011614,-0.00022205,-0.00021519,23:43.7
0.00012077,-0.00017525,-0.0011707,-0.00016138,-0.00013634,23:43.7
6.48E-05,-0.00015731,-0.0012212,-0.0001406,-0.00011342,23:43.7
6.57E-05,-0.00014744,-0.0012603,-0.0001349,-0.00010851,23:43.7
6.95E-05,-0.00014922,-0.0012953,-0.00013812,-0.00011845,23:43.7
4.69E-05,-0.00015397,-0.0013262,-0.00013045,-0.00012565,23:43.7
-5.30E-05,-0.00012895,-0.0013285,-9.74E-05,-7.93E-05,23:43.7
-0.00027297,-0.00010427,-0.001314,-2.67E-05,1.29E-05,23:43.7
-0.00050501,-9.03E-05,-0.0012843,7.26E-05,0.00011621,23:43.7
-0.00074031,-7.43E-05,-0.0012477,0.00017022,0.00022333,23:43.7
-0.00099894,-8.47E-05,-0.0012447,0.00024245,0.00030412,23:43.7
-0.0011411,-0.00010147,-0.0012837,0.00028285,0.00034155,23:43.7
-0.0011588,-9.29E-05,-0.0013275,0.00029492,0.00035712,23:43.7
-0.0011034,-7.83E-05,-0.0013595,0.00027828,0.00035167,23:43.7
-0.0010015,-7.25E-05,-0.0013921,0.00026032,0.00032963,23:43.7
-0.00094603,-7.12E-05,-0.0014233,0.00026307,0.00032568,23:43.7
-0.00097723,-6.71E-05,-0.0014405,0.00026515,0.00035042,23:43.7
-0.0010753,-6.32E-05,-0.0014305,0.00029531,0.0003903,23:43.7
-0.0012387,-5.74E-05,-0.0014084,0.00036703,0.00045324,23:43.7
-0.0014144,-4.91E-05,-0.0014036,0.00040997,0.00052112,23:43.7
-0.0014977,-4.96E-05,-0.0014123,0.00042708,0.00055374,23:43.7
-0.0014995,-4.79E-05,-0.0014355,0.00042925,0.00055519,23:43.7
-0.0013931,-4.34E-05,-0.0014726,0.00037987,0.00052762,23:43.7
-0.0011446,-4.75E-05,-0.0015235,0.00031259,0.00047143,23:43.7
-0.00092237,-3.93E-05,-0.0015958,0.00023471,0.00039773,23:43.7
-0.00073344,-2.90E-05,-0.0016624,0.00013367,0.0003092,23:43.7
-0.00053161,-4.19E-05,-0.0017093,6.12E-05,0.00024836,23:43.7
-0.0004697,-5.02E-05,-0.0017207,4.07E-05,0.0002367,23:43.7
-0.00056182,-4.13E-05,-0.0016856,5.70E-05,0.00025612,23:43.7
-0.00074401,-3.72E-05,-0.0016389,0.00010757,0.00032205,23:43.8
-0.0009443,-3.60E-05,-0.0015904,0.00017239,0.00039983,23:43.8
-0.0010334,-3.05E-05,-0.0015601,0.00020094,0.00042407,23:43.8
-0.00099878,-2.78E-05,-0.0015679,0.00017956,0.00040077,23:43.8
-0.0008661,-3.50E-05,-0.0015805,0.00013074,0.000345,23:43.8
-0.00067987,-4.73E-05,-0.001595,6.86E-05,0.00027198,23:43.8
-0.00051684,-5.13E-05,-0.0016108,8.26E-06,0.00020591,23:43.8
-0.00038142,-4.95E-05,-0.0016005,-3.78E-05,0.00015414,23:43.8
-0.00030055,-5.00E-05,-0.0015736,-6.58E-05,0.00012123,23:43.8
-0.0002646,-4.87E-05,-0.0015471,-9.22E-05,9.17E-05,23:43.8
-0.0001936,-5.14E-05,-0.0015223,-0.00012116,6.02E-05,23:43.8
-8.04E-05,-6.11E-05,-0.0015072,-0.00016338,1.39E-05,23:43.8
0.00010891,-6.11E-05,-0.0015056,-0.00023864,-6.72E-05,23:43.8
0.00039394,-6.26E-05,-0.0015112,-0.00031285,-0.0001553,23:43.8
0.00071997,-7.59E-05,-0.0015266,-0.00040478,-0.00025886,23:43.8
0.0010492,-7.73E-05,-0.0015349,-0.00052822,-0.0003794,23:43.8
0.0012894,-8.57E-05,-0.0015144,-0.00060883,-0.00046971,23:43.8
0.0014142,-0.00010925,-0.0014853,-0.00065167,-0.00052992,23:43.8
0.001479,-0.00012507,-0.0014304,-0.0006725,-0.00055804,23:43.8
0.0014536,-0.00013543,-0.0013421,-0.00065271,-0.00054233,23:43.8
0.0013897,-0.0001252,-0.0012718,-0.00063803,-0.00052204,23:43.8
0.0013998,-0.00012251,-0.0012061,-0.00063069,-0.00052561,23:43.8
0.0014687,-0.00014623,-0.0011496,-0.00062955,-0.00054194,23:43.8
0.001622,-0.00014947,-0.0011372,-0.00068587,-0.00058903,23:43.8
0.0018707,-0.00016088,-0.0011398,-0.00076044,-0.00067661,23:43.8
0.0020828,-0.00018564,-0.0011434,-0.00082326,-0.00076156,23:43.8
0.0022611,-0.00018289,-0.0011354,-0.00089351,-0.00082551,23:43.8
0.0024114,-0.00019345,-0.0011217,-0.00092124,-0.00086327,23:43.8
0.0024324,-0.00021289,-0.0011139,-0.00091102,-0.0008668,23:43.8
0.0023777,-0.00021472,-0.0010858,-0.00089804,-0.0008597,23:43.8
0.0023079,-0.00021603,-0.0010594,-0.00086974,-0.00084331,23:43.8
0.0022432,-0.00019303,-0.0010492,-0.00084964,-0.00080446,23:43.8
0.0022063,-0.00018054,-0.0010561,-0.00083424,-0.00078553,23:43.8
0.0021955,-0.00020679,-0.0010862,-0.00081729,-0.00079371,23:43.8
0.0022258,-0.00020839,-0.0011091,-0.00081288,-0.00077835,23:43.8
0.0022139,-0.00020892,-0.0011421,-0.00079463,-0.00076889,23:43.8
0.0021328,-0.00022798,-0.0011835,-0.00076666,-0.00076373,23:43.8
0.0020006,-0.00021861,-0.0011898,-0.0007175,-0.00069408,23:43.8
0.001777,-0.00020902,-0.0011857,-0.00062849,-0.00059045,23:43.8
0.0015471,-0.00021311,-0.0011849,-0.00053725,-0.00048521,23:43.8
0.0013292,-0.00020441,-0.0011789,-0.00044829,-0.0003791,23:43.8
0.0011191,-0.0001962,-0.0012086,-0.00037243,-0.00031373,23:43.8
0.0010521,-0.00019134,-0.0012834,-0.00035223,-0.00028509,23:43.8
0.001102,-0.00018255,-0.001367,-0.00037677,-0.00026741,23:43.8
0.0011727,-0.00021393,-0.0014492,-0.00039093,-0.00030525,23:43.8
0.0012619,-0.00029133,-0.0015194,-0.00037576,-0.00039665,23:43.8
0.0013113,-0.00033108,-0.0015756,-0.00036012,-0.00044641,23:43.8
0.0012896,-0.00035047,-0.001621,-0.00032727,-0.00046249,23:43.8
0.0012129,-0.0004024,-0.001634,-0.00024577,-0.00047941,23:43.8
0.0010588,-0.00044565,-0.0016363,-0.00014107,-0.00045126,23:43.8
0.00085771,-0.00047427,-0.001639,-3.59E-05,-0.00041429,23:43.9
0.00068153,-0.00047019,-0.0016256,4.38E-05,-0.00039718,23:43.9
0.00057856,-0.00042816,-0.0016023,7.99E-05,-0.00035453,23:43.9
0.00054342,-0.00036444,-0.0015723,0.00010516,-0.00030321,23:43.9
0.00052826,-0.00026742,-0.0015798,0.00012629,-0.00024581,23:43.9
0.00048939,-0.00018098,-0.0016035,0.00017528,-0.00014646,23:43.9
0.00038071,-6.69E-05,-0.0016151,0.00027331,-1.66E-05,23:43.9
0.00019959,0.00013968,-0.0016331,0.00033746,0.00018897,23:43.9
-5.28E-05,0.00037582,-0.0015731,0.00040583,0.00045644,23:43.9
-0.00034928,0.00056269,-0.0014608,0.00048527,0.00066402,23:43.9
-0.00059617,0.0007459,-0.001343,0.00044739,0.0008796,23:43.9
-0.00078705,0.00098429,-0.0011805,0.00036202,0.0011227,23:43.9
-0.00092829,0.0011291,-0.001046,0.00024008,0.0012774,23:43.9
-0.00094714,0.0011947,-0.00093317,3.09E-05,0.001396,23:43.9
-0.00089871,0.0013158,-0.00080829,-0.00010642,0.0014888,23:43.9
-0.00091327,0.0013122,-0.00067104,-0.00017934,0.0015118,23:43.9
-0.00098823,0.0011414,-0.00050798,-0.00027692,0.0015124,23:43.9
-0.0012147,0.00099128,-0.00039372,-0.00032951,0.0015376,23:43.9
-0.0015989,0.00084531,-0.00029455,-0.00030276,0.0015973,23:43.9
-0.0019302,0.00058634,-0.00017666,-0.00018559,0.0016469,23:43.9
-0.0023556,0.000278,-0.00014462,-1.31E-06,0.0016899,23:43.9
-0.0029289,7.86E-05,-0.00019625,0.00022344,0.0017418,23:43.9
-0.0033583,-5.48E-05,-0.00024012,0.00045825,0.001759,23:43.9
-0.0036268,-0.00017534,-0.00019188,0.00061057,0.0017299,23:43.9
-0.0037359,-0.00019228,-4.06E-05,0.00069466,0.0016664,23:43.9
-0.0037009,-0.00014416,0.00013278,0.00077012,0.0015948,23:43.9
-0.0036911,-9.49E-05,0.00029768,0.00084572,0.0015413,23:43.9
-0.0037346,-5.48E-05,0.00044829,0.00093266,0.0015129,23:43.9
-0.0038155,-5.82E-05,0.00057419,0.0010213,0.001507,23:43.9
-0.0039085,-2.73E-05,0.00068437,0.0010924,0.001524,23:43.9
-0.0039561,5.34E-05,0.00074897,0.0011296,0.0015505,23:43.9
-0.0039326,0.00010377,0.00079353,0.0011611,0.0015486,23:43.9
-0.0038274,0.00015438,0.00084293,0.001178,0.001522,23:43.9
-0.0036476,0.00019055,0.00083173,0.0011301,0.0014678,23:43.9
-0.0034434,0.00018163,0.00078514,0.0010708,0.0013741,23:43.9
-0.0032726,0.00017891,0.00075015,0.0010209,0.0012849,23:43.9
-0.0031131,0.00019414,0.00070977,0.00095644,0.0012224,23:43.9
-0.0029845,0.00021592,0.00068916,0.00091535,0.0011844,23:43.9
-0.0029385,0.00022681,0.00068691,0.00089872,0.0011694,23:43.9
-0.0029385,0.00022248,0.00067422,0.00089666,0.0011401,23:43.9
-0.0029312,0.0002254,0.00066099,0.00090478,0.001108,23:43.9
-0.0028871,0.00024367,0.00064087,0.00087987,0.0010971,23:43.9
-0.0028107,0.0002532,0.00060587,0.00083759,0.0010469,23:43.9
-0.0026622,0.00025315,0.00056579,0.00079964,0.00098319,23:43.9
-0.0024349,0.00027722,0.00050686,0.00073021,0.00093176,23:43.9
-0.002224,0.00028285,0.00044426,0.00066343,0.0008271,23:43.9
-0.0020377,0.00026841,0.00040373,0.00061703,0.00074459,23:43.9
-0.0018801,0.00028737,0.00035978,0.00056441,0.00070887,23:43.9
-0.0017919,0.00030268,0.00032157,0.00054938,0.00065767,23:43.9
-0.0017232,0.00031032,0.00030278,0.00054963,0.00063462,23:43.9
-0.0016433,0.00032082,0.00027228,0.00052919,0.00061266,23:44.0
-0.0015495,0.00032335,0.00022302,0.00050528,0.00056069,23:44.0
-0.0013971,0.00033216,0.00016642,0.00045285,0.00050932,23:44.0
-0.0012008,0.00033711,0.0001191,0.00039588,0.00044471,23:44.0
-0.000999,0.00034614,7.13E-05,0.00033628,0.00036371,23:44.0
-0.00079696,0.00033445,1.63E-05,0.00026645,0.00027698,23:44.0
-0.00065271,0.00030178,-5.60E-06,0.00023954,0.00021955,23:44.0
-0.00060327,0.00030675,-4.39E-06,0.00023048,0.0002117,23:44.0
-0.0006325,0.00031421,-3.51E-06,0.00024633,0.00022697,23:44.0
-0.00075583,0.00031479,1.97E-05,0.00030354,0.000263,23:44.0
-0.00093373,0.00032911,4.73E-05,0.00034727,0.00031492,23:44.0
-0.0010785,0.00032163,6.62E-05,0.00039485,0.00036224,23:44.0
-0.0011508,0.00030208,8.22E-05,0.00042526,0.00038038,23:44.0
-0.0011114,0.00029895,5.99E-05,0.00039717,0.00036394,23:44.0
-0.00098952,0.00030753,1.45E-05,0.00035834,0.00034286,23:44.0
-0.00087093,0.0003034,-1.74E-05,0.00031291,0.00030498,23:44.0
-0.0007504,0.00029816,-5.25E-05,0.00026031,0.00024692,23:44.0
-0.00064755,0.00029834,-7.02E-05,0.00022694,0.00021509,23:44.0
-0.00060471,0.00028083,-5.58E-05,0.00020476,0.00020748,23:44.0
-0.00058791,0.00027388,-4.66E-05,0.00019235,0.00020107,23:44.0
-0.00056395,0.0002823,-4.35E-05,0.00018461,0.00020285,23:44.0
-0.00052611,0.00028518,-3.95E-05,0.0001728,0.00019622,23:44.0
-0.00047326,0.00027902,-4.77E-05,0.00014474,0.00015182,23:44.0
-0.00035233,0.00027571,-6.17E-05,8.60E-05,0.00010424,23:44.0
-0.00017738,0.00028644,-7.78E-05,1.95E-05,6.86E-05,23:44.0
-2.18E-05,0.00028064,-0.0001012,-3.61E-05,6.01E-06,23:44.0
0.00012239,0.00027582,-0.00010728,-7.48E-05,-5.72E-05,23:44.0
0.00019902,0.0002782,-8.55E-05,-0.00010096,-8.39E-05,23:44.0
0.00020232,0.00025811,-6.32E-05,-0.00012331,-7.88E-05,23:44.0
0.00019218,0.00025083,-3.26E-05,-0.0001195,-7.30E-05,23:44.0
0.0001517,0.00026165,8.89E-06,-0.00010935,-8.21E-05,23:44.0
0.00013872,0.00026618,3.33E-05,-0.000127,-7.31E-05,23:44.0
0.00017832,0.00026645,4.85E-05,-0.00014977,-7.51E-05,23:44.0
0.00023973,0.00026647,5.85E-05,-0.0001786,-0.00012295,23:44.0
0.00033559,0.00026904,6.08E-05,-0.00021417,-0.00017108,23:44.0
0.00043231,0.00027724,7.32E-05,-0.00023582,-0.00019032,23:44.0
0.00049873,0.00029003,9.66E-05,-0.00025457,-0.00020925,23:44.0
0.00051152,0.000288,0.00012536,-0.00025732,-0.00024422,23:44.0
0.00047304,0.00029096,0.00016547,-0.00023245,-0.00024803,23:44.0
0.00041347,0.00031917,0.00021242,-0.00021137,-0.00021186,23:44.0
0.00032704,0.00033064,0.00025159,-0.00019088,-0.00018856,23:44.0
0.00026306,0.00034216,0.00028759,-0.00016826,-0.00017427,23:44.0
0.00025371,0.00037464,0.00032197,-0.00016088,-0.00015026,23:44.0
0.00025487,0.00037375,0.0003386,-0.00015982,-0.00016805,23:44.0
0.00027689,0.0003686,0.00034978,-0.00017325,-0.00021367,23:44.0
0.00031816,0.00039517,0.00037414,-0.00019736,-0.00022087,23:44.0
0.00032611,0.00039909,0.0004016,-0.00020238,-0.00023248,23:44.0
0.0002858,0.00039366,0.00044084,-0.00018271,-0.00023595,23:44.0
0.00020335,0.0004092,0.00049717,-0.00015001,-0.00019621,23:44.0
8.74E-05,0.00042613,0.00054875,-0.0001166,-0.00017035,23:44.0
-4.72E-05,0.00043544,0.00060477,-6.96E-05,-0.00012992,23:44.1
-0.00017846,0.00042723,0.00065989,-1.53E-05,-6.94E-05,23:44.1
-0.00027054,0.00042712,0.00069232,9.35E-06,-3.85E-05,23:44.1
-0.00031405,0.00043747,0.00071907,1.80E-05,-2.10E-05,23:44.1
-0.00034468,0.00041758,0.00074989,4.23E-05,-8.31E-06,23:44.1
-0.00037185,0.00038755,0.00077523,6.40E-05,6.52E-06,23:44.1
-0.00041084,0.00036753,0.00079452,7.83E-05,2.46E-05,23:44.1
-0.00051675,0.00035832,0.00082754,0.00011822,5.43E-05,23:44.1
-0.00066523,0.00035678,0.00086768,0.00016725,0.00010609,23:44.1
-0.00084215,0.00033231,0.00090241,0.00022478,0.00016537,23:44.1
-0.0010507,0.00030777,0.00095337,0.00030736,0.00024634,23:44.1
-0.0012121,0.00030514,0.00099881,0.00037273,0.00032679,23:44.1
-0.0013347,0.0002937,0.0010211,0.00042967,0.00037519,23:44.1
-0.0014483,0.00027876,0.0010363,0.00048661,0.00041556,23:44.1
-0.0015166,0.00026623,0.001042,0.00051005,0.0004427,23:44.1
-0.0015446,0.00025733,0.0010451,0.00052595,0.00045751,23:44.1
-0.0015826,0.00025688,0.0010452,0.0005548,0.00048032,23:44.1
-0.0016698,0.0002447,0.0010453,0.00059341,0.00050746,23:44.1
-0.0017678,0.00023217,0.0010628,0.00064674,0.00055312,23:44.1
-0.0018867,0.00021847,0.0010862,0.00070917,0.0006103,23:44.1
-0.0020365,0.00019939,0.0011003,0.00077099,0.00065604,23:44.1
-0.0021429,0.00019904,0.0011111,0.00081512,0.0007032,23:44.1
-0.0022133,0.0001905,0.0011193,0.0008381,0.00073997,23:44.1
-0.0022513,0.00017016,0.0011101,0.00084548,0.00074764,23:44.1
-0.002247,0.00015367,0.0010916,0.00084556,0.00074806,23:44.1
-0.0022303,0.00012875,0.0010761,0.00085066,0.00074729,23:44.1
-0.0022047,0.00012288,0.0010569,0.0008516,0.00073974,23:44.1
-0.0022115,0.00012324,0.0010512,0.00086488,0.00074789,23:44.1
-0.0022695,0.00010373,0.0010599,0.00089322,0.00077168,23:44.1
-0.0023409,9.12E-05,0.0010648,0.00090853,0.00079472,23:44.1
-0.0024162,8.46E-05,0.0010719,0.00093409,0.00082443,23:44.1
-0.0024837,9.05E-05,0.0010724,0.00095444,0.00084931,23:44.1
-0.0025032,9.17E-05,0.0010681,0.00095282,0.00085691,23:44.1
-0.0024789,6.28E-05,0.0010649,0.00095774,0.00085097,23:44.1
-0.0024426,5.20E-05,0.0010457,0.00094801,0.00083535,23:44.1
-0.0023784,3.97E-05,0.0010234,0.00093104,0.00082012,23:44.1
-0.0023045,6.56E-06,0.0010089,0.00091141,0.0008061,23:44.1
-0.0022705,6.02E-06,0.0009972,0.00088755,0.00079953,23:44.1
-0.0022746,9.52E-06,0.0009939,0.00089279,0.0007993,23:44.1
-0.0023027,-4.99E-06,0.00099546,0.00090409,0.00080624,23:44.1
-0.0023433,-1.79E-05,0.0010023,0.00091962,0.00082764,23:44.1
-0.0023769,-3.03E-05,0.001006,0.00093367,0.00083805,23:44.1
-0.0023684,-3.82E-05,0.00099665,0.00091811,0.00083571,23:44.1
-0.0023121,-5.17E-05,0.00098257,0.00090158,0.00082336,23:44.1
-0.0022398,-6.51E-05,0.00096233,0.00089023,0.00078963,23:44.1
-0.0021498,-7.87E-05,0.0009385,0.0008782,0.00075653,23:44.1
-0.0020583,-9.17E-05,0.00091135,0.0008508,0.00072617,23:44.1
-0.0020092,-9.12E-05,0.00088526,0.00081922,0.0007051,23:44.1
-0.0019946,-9.12E-05,0.00087686,0.00082241,0.00070534,23:44.1
-0.0020013,-8.53E-05,0.00087719,0.00083075,0.00070875,23:44.1
-0.0020303,-8.83E-05,0.00087566,0.00083964,0.00071753,23:44.2
-0.0020532,-0.00010585,0.00086956,0.0008514,0.00072466,23:44.2
-0.0020393,-0.00010919,0.00086519,0.000841,0.00071791,23:44.2
-0.0019729,-0.00011555,0.00085364,0.00081988,0.00069445,23:44.2
-0.0018769,-0.00011279,0.00081708,0.00079288,0.00065202,23:44.2
-0.0017708,-8.84E-05,0.00078869,0.00075946,0.00060551,23:44.2
-0.0016597,-7.71E-05,0.00076848,0.00071467,0.00056168,23:44.2
-0.0016172,-7.75E-05,0.00075106,0.00069228,0.00054755,23:44.2
-0.0016407,-8.66E-05,0.00076611,0.00071256,0.00055596,23:44.2
-0.0016375,-0.00010471,0.00077323,0.0007116,0.00054722,23:44.2
-0.0016198,-0.0001058,0.00076776,0.00069746,0.0005446,23:44.2
-0.0016151,-8.96E-05,0.00077492,0.00070006,0.00054265,23:44.2
-0.0015703,-6.86E-05,0.0007498,0.00067547,0.00052292,23:44.2
-0.0014782,-5.34E-05,0.0007114,0.00063643,0.00049758,23:44.2
-0.0013885,-7.52E-05,0.00070203,0.00061857,0.00046009,23:44.2
-0.0012818,-0.00010175,0.00069229,0.00058484,0.00041773,23:44.2
-0.0011525,-9.44E-05,0.00067893,0.0005354,0.00037716,23:44.2
-0.0010686,-0.00010496,0.00068353,0.00051908,0.00035599,23:44.2
-0.0010372,-0.00012647,0.00069601,0.00051073,0.00035376,23:44.2
-0.0010273,-0.00011893,0.00070617,0.00049914,0.00034958,23:44.2
-0.0010297,-0.0001027,0.0007211,0.00049841,0.00036117,23:44.2
-0.0010324,-9.61E-05,0.00073999,0.00048478,0.00036618,23:44.2
-0.0010067,-0.00011029,0.00075299,0.00047472,0.00034867,23:44.2
-0.00093949,-0.00012005,0.00075742,0.00045499,0.00032889,23:44.2
-0.00084893,-0.00011116,0.00075587,0.00041503,0.00029831,23:44.2
-0.00073014,-0.0001028,0.00075092,0.00038462,0.00026275,23:44.2
-0.00061634,-0.00010981,0.00074895,0.00034756,0.00022344,23:44.2
-0.00055567,-0.00013365,0.00075439,0.00032628,0.00018999,23:44.2
-0.00051384,-0.00012521,0.00076627,0.00032325,0.00017899,23:44.2
-0.00048834,-0.00010513,0.00078299,0.00030412,0.00017592,23:44.2
-0.00049025,-0.00011512,0.00079507,0.0002934,0.00017475,23:44.2
-0.00048182,-0.00011422,0.0008024,0.00029024,0.00016949,23:44.2
-0.00044014,-0.00011033,0.00080831,0.00027713,0.00015613,23:44.2
-0.00035154,-0.00011667,0.00080357,0.00025682,0.000133,23:44.2
-0.00023361,-0.00011382,0.00078859,0.00022294,9.34E-05,23:44.2
-9.50E-05,-0.00010014,0.00075981,0.00016845,3.88E-05,23:44.2
4.21E-05,-8.99E-05,0.00073165,0.00011771,-1.96E-05,23:44.2
0.00012342,-9.66E-05,0.00072556,0.00010185,-5.39E-05,23:44.2
0.00017257,-9.53E-05,0.000718,9.35E-05,-7.24E-05,23:44.2
0.00020611,-9.44E-05,0.00070883,8.58E-05,-9.62E-05,23:44.2
