ecg1,ecg2,ecg3,ecg4,ecg5,tstamp
-1.02E-05,0.00142,-0.0015574,-0.00072533,0.00086703,22:06.3
0.00027457,0.001284,-0.0016857,-0.00092011,0.00073048,22:06.4
0.0004597,0.0011001,-0.0018582,-0.0010835,0.00062381,22:06.4
0.00064855,0.0009588,-0.0020386,-0.0011936,0.00054389,22:06.4
0.00080041,0.000698,-0.0022427,-0.0012764,0.00040834,22:06.4
0.00081375,0.00032364,-0.0026238,-0.0012432,0.0002646,22:06.4
0.00075176,1.46E-05,-0.0031371,-0.0011396,0.00016665,22:06.4
0.00074647,-0.00017808,-0.0034911,-0.0010462,5.57E-05,22:06.4
0.00086455,-0.00030473,-0.0036482,-0.00097826,-0.00010119,22:06.4
0.0011084,-0.00039316,-0.0037523,-0.00099453,-0.00025773,22:06.4
0.0013562,-0.00040737,-0.0038457,-0.0010018,-0.0003919,22:06.4
0.0015795,-0.00035916,-0.0039556,-0.00097506,-0.00051333,22:06.4
0.0018153,-0.00034176,-0.0041144,-0.00098154,-0.00061536,22:06.4
0.0020161,-0.00038632,-0.0042901,-0.00097362,-0.00069993,22:06.4
0.0022247,-0.00040998,-0.0044934,-0.0010006,-0.00079608,22:06.4
0.0025349,-0.0003635,-0.0047264,-0.0010774,-0.00089741,22:06.4
0.0028388,-0.00031738,-0.0048811,-0.0011121,-0.00097238,22:06.4
0.003029,-0.00029813,-0.0050172,-0.0011342,-0.0010377,22:06.4
0.0031604,-0.00028169,-0.0051865,-0.00115,-0.0010678,22:06.4
0.0031718,-0.00028894,-0.0053094,-0.0011416,-0.001057,22:06.4
0.0030876,-0.00029914,-0.0054559,-0.0011401,-0.0010564,22:06.4
0.0030086,-0.00030474,-0.0056019,-0.0011092,-0.0010253,22:06.4
0.0028621,-0.0003266,-0.0056881,-0.0010608,-0.00096567,22:06.4
0.0026978,-0.00032297,-0.0057819,-0.001018,-0.0009093,22:06.4
0.0025769,-0.00031756,-0.0058591,-0.00095384,-0.00085546,22:06.4
0.0024422,-0.00035326,-0.0058558,-0.00090098,-0.00083224,22:06.4
0.0023055,-0.00036047,-0.0058215,-0.00087294,-0.0007954,22:06.4
0.0021997,-0.0003321,-0.0058401,-0.00085292,-0.00074663,22:06.4
0.0020947,-0.00032481,-0.0058114,-0.00081618,-0.00070755,22:06.4
0.0018956,-0.00033389,-0.0056762,-0.00074312,-0.00063102,22:06.4
0.0015768,-0.00034523,-0.005502,-0.00064007,-0.00052997,22:06.4
0.0011978,-0.00033525,-0.0052755,-0.00050965,-0.00040338,22:06.4
0.00077549,-0.00030497,-0.0050437,-0.00038469,-0.00026754,22:06.4
0.00031411,-0.00027512,-0.0048162,-0.00026014,-0.00013841,22:06.4
-0.00012366,-0.00024719,-0.0045383,-0.0001088,2.71E-05,22:06.4
-0.00053443,-0.00023254,-0.0042363,2.78E-05,0.00018045,22:06.4
-0.00093311,-0.00021327,-0.0039436,0.00013828,0.00030804,22:06.4
-0.0012973,-0.00019985,-0.0036225,0.0002837,0.0004602,22:06.4
-0.0017207,-0.00019938,-0.0032697,0.00045113,0.00061392,22:06.4
-0.0022419,-0.00017798,-0.0029639,0.0005873,0.00080772,22:06.4
-0.00283,-0.00015631,-0.0026308,0.0007576,0.0010337,22:06.4
-0.0034235,-0.00014135,-0.0022494,0.00096926,0.0012053,22:06.4
-0.003979,-0.00013211,-0.0019149,0.0011589,0.0013864,22:06.4
-0.0045391,-0.00012215,-0.0015924,0.0013404,0.0015946,22:06.4
-0.0049854,-9.71E-05,-0.0012767,0.0015016,0.0017617,22:06.4
-0.0053514,-8.23E-05,-0.0009926,0.0016292,0.0019015,22:06.4
-0.0057437,-6.99E-05,-0.00076092,0.0017442,0.0020252,22:06.4
-0.0060655,-6.85E-05,-0.00055265,0.0018526,0.0021389,22:06.4
-0.006328,-6.90E-05,-0.00031547,0.0019335,0.0022246,22:06.4
-0.0065667,-4.96E-05,-9.33E-05,0.0020002,0.0022925,22:06.4
-0.0068238,-5.31E-05,0.00011182,0.0020926,0.0023912,22:06.4
-0.0070739,-5.83E-05,0.00031255,0.0021825,0.0024852,22:06.5
-0.0072728,-4.96E-05,0.00049215,0.0022591,0.0025546,22:06.5
-0.0074513,-4.64E-05,0.00063701,0.0023139,0.00261,22:06.5
-0.0075013,-3.81E-05,0.00073339,0.0023251,0.0026209,22:06.5
-0.007416,-3.64E-05,0.000797,0.0023139,0.0025875,22:06.5
-0.007286,-1.37E-05,0.00083993,0.0022782,0.0025503,22:06.5
-0.0071438,1.60E-05,0.00087139,0.0022324,0.0025147,22:06.5
-0.0070025,2.27E-05,0.00088643,0.0021915,0.0024664,22:06.5
-0.0068094,6.17E-05,0.00088191,0.0021442,0.0024278,22:06.5
-0.0066063,0.00010007,0.00088799,0.0021025,0.002399,22:06.5
-0.0065378,9.47E-05,0.0009246,0.002088,0.0023828,22:06.5
-0.0065862,8.17E-05,0.00096756,0.0021014,0.002393,22:06.5
-0.0065547,6.04E-05,0.00097127,0.0020819,0.002376,22:06.5
-0.0063883,3.37E-05,0.0009297,0.0020068,0.0023012,22:06.5
-0.006149,4.92E-08,0.00086288,0.0019179,0.0021943,22:06.5
-0.0058907,-4.23E-05,0.0007842,0.0018181,0.002084,22:06.5
-0.0056674,-6.78E-05,0.00070176,0.0017119,0.0019822,22:06.5
-0.0054287,-8.57E-05,0.00062726,0.0016184,0.0018893,22:06.5
-0.005197,-9.45E-05,0.00058842,0.0015511,0.001828,22:06.5
-0.0050016,-9.40E-05,0.00057611,0.0015017,0.0017793,22:06.5
-0.0048377,-9.62E-05,0.00056449,0.0014495,0.0017266,22:06.5
-0.0047235,-7.56E-05,0.00057058,0.0014127,0.0017026,22:06.5
-0.0045438,-5.77E-05,0.0005786,0.0013728,0.0016534,22:06.5
-0.0042786,-5.58E-05,0.00054794,0.0012807,0.0015454,22:06.5
-0.0039469,-3.27E-05,0.00050164,0.001163,0.0014427,22:06.5
-0.0035517,-2.65E-05,0.00046297,0.001043,0.001323,22:06.5
-0.0031776,-3.56E-05,0.0004182,0.0009171,0.0011842,22:06.5
-0.0028466,-1.92E-05,0.00038503,0.00082441,0.0010997,22:06.5
-0.0026464,-1.30E-05,0.00039316,0.00078046,0.0010465,22:06.5
-0.0025822,-2.36E-05,0.00043338,0.00076601,0.0010048,22:06.5
-0.0025114,-2.09E-05,0.00046892,0.0007489,0.0009849,22:06.5
-0.0024198,-4.98E-06,0.00048993,0.00071805,0.00096882,22:06.5
-0.0023382,-4.70E-06,0.00051576,0.00069552,0.00093951,22:06.5
-0.0022188,-1.89E-05,0.00052879,0.00066183,0.0008849,22:06.5
-0.0020109,-1.06E-05,0.00051573,0.00060709,0.00082674,22:06.5
-0.0017662,-3.38E-06,0.00049337,0.00053934,0.00074631,22:06.5
-0.0015353,-1.27E-05,0.0004751,0.00046396,0.0006502,22:06.5
-0.0013176,-1.77E-05,0.00046329,0.0004026,0.00059177,22:06.5
-0.0011463,-1.79E-05,0.00044886,0.00034665,0.00053969,22:06.5
-0.0010331,-9.14E-06,0.00046024,0.00031527,0.00050564,22:06.5
-0.00098413,-1.25E-05,0.00048749,0.00030951,0.00049646,22:06.5
-0.00093759,-2.71E-05,0.00050363,0.00029473,0.00048109,22:06.5
-0.00086381,-3.35E-05,0.00052401,0.00028301,0.00047189,22:06.5
-0.00078416,-4.77E-05,0.00054029,0.0002541,0.0004288,22:06.5
-0.00059583,-5.67E-05,0.0005518,0.00020588,0.00037347,22:06.5
-0.0004121,-5.41E-05,0.00053428,0.00015119,0.00031782,22:06.5
-0.0002816,-5.89E-05,0.00054703,9.93E-05,0.00025777,22:06.5
-0.00014767,-6.42E-05,0.00057544,6.84E-05,0.00023871,22:06.5
-0.00014628,-6.70E-05,0.00057242,2.32E-05,0.00019514,22:06.5
-0.00010397,-7.13E-05,0.00068988,9.03E-05,0.00025392,22:06.5
-0.00030791,-5.74E-05,0.00068157,0.00028375,0.00045423,22:06.6
-0.00082785,-2.71E-05,0.00039706,0.00032296,0.00049459,22:06.6
-0.00085616,-2.70E-05,0.00030281,0.00026755,0.00043727,22:06.6
-0.0006885,-4.74E-05,0.00041662,0.0002708,0.00042905,22:06.6
-0.00057401,-5.15E-05,0.00037124,0.00020967,0.00035779,22:06.6
-0.00032554,-5.24E-05,0.00035007,0.00014855,0.00029521,22:06.6
-0.00025964,-5.49E-05,0.00044273,0.00012868,0.00026839,22:06.6
-5.88E-05,-6.17E-05,0.0003118,4.35E-05,0.00018999,22:06.6
-0.00012401,-6.37E-05,0.00053855,7.50E-05,0.0002285,22:06.6
-0.00077176,-4.90E-05,0.0013056,0.00025794,0.0004107,22:06.6
-0.0010831,-4.59E-05,0.0015854,0.00035632,0.00050881,22:06.6
-0.0012448,-5.14E-05,0.0015915,0.00041763,0.00056086,22:06.6
-0.0015087,-4.98E-05,0.0017911,0.00050626,0.00064066,22:06.6
-0.001608,-4.98E-05,0.0018689,0.00055831,0.00068804,22:06.6
-0.0017245,-3.72E-05,0.0019373,0.00058376,0.00071993,22:06.6
-0.001743,-2.20E-05,0.0020125,0.0005872,0.00071615,22:06.6
-0.0016647,-3.23E-05,0.002038,0.00058274,0.00066803,22:06.6
-0.00158,-3.56E-05,0.002085,0.00055474,0.00060842,22:06.6
-0.0014333,-2.03E-05,0.0020945,0.00050577,0.00055464,22:06.6
-0.0013552,-1.62E-05,0.0021101,0.00047833,0.00052503,22:06.6
-0.0013328,-1.15E-05,0.0021401,0.00046807,0.00050384,22:06.6
-0.0013345,-1.01E-05,0.0021689,0.00047945,0.00049681,22:06.6
-0.0013286,-1.04E-05,0.0022052,0.00047973,0.00048903,22:06.6
-0.0012507,1.04E-05,0.0022184,0.00044604,0.00044904,22:06.6
-0.001132,2.66E-05,0.0022177,0.00040811,0.00040371,22:06.6
-0.00096888,4.25E-05,0.0022088,0.00035588,0.00035233,22:06.6
-0.0008279,6.55E-05,0.0021931,0.00030448,0.00029001,22:06.6
-0.0007413,7.63E-05,0.0021922,0.00027292,0.00024696,22:06.6
-0.00067783,9.37E-05,0.0022077,0.00025543,0.00023283,22:06.6
-0.00068961,0.00010702,0.0022287,0.00026988,0.00023456,22:06.6
-0.0007558,0.00010809,0.0022554,0.00029462,0.00022334,22:06.6
-0.00081718,0.00011966,0.0022854,0.00031739,0.00021694,22:06.6
-0.00085089,0.00013356,0.0023043,0.00033007,0.0002352,22:06.6
-0.00082224,0.00014776,0.0022995,0.00030594,0.00021938,22:06.6
-0.00072197,0.00015878,0.0022788,0.00028069,0.0001688,22:06.6
-0.00058444,0.0001659,0.0022492,0.00022877,0.00012418,22:06.6
-0.00047161,0.00017801,0.0022145,0.00014855,7.64E-05,22:06.6
-0.00040713,0.0001819,0.0021935,0.00014722,4.40E-05,22:06.6
-0.00039347,0.00019421,0.0021883,0.00017952,4.39E-05,22:06.6
-0.00043217,0.00021029,0.0021961,0.00016977,6.61E-05,22:06.6
-0.00049889,0.00019864,0.0022109,0.00018348,9.46E-05,22:06.6
-0.00057441,0.0001906,0.0022202,0.00023789,0.00010767,22:06.6
-0.00059414,0.0001872,0.0022228,0.00026425,0.00011648,22:06.6
-0.00052881,0.00017445,0.0022025,0.00024545,0.00010841,22:06.6
-0.00044519,0.0001749,0.0021632,0.00023174,5.95E-05,22:06.6
-0.00034731,0.00017066,0.002127,0.00020822,5.83E-06,22:06.6
-0.00023239,0.00016208,0.0020943,0.00017718,-2.44E-05,22:06.6
-0.00016748,0.00016029,0.0020738,0.00017281,-3.53E-05,22:06.6
-0.00017624,0.00014651,0.0020614,0.0001726,-3.81E-05,22:06.6
-0.00022408,0.00012969,0.0020604,0.00021894,-2.98E-05,22:06.6
-0.0002847,0.00011364,0.0020798,0.00025308,-3.38E-06,22:06.7
-0.00034508,9.56E-05,0.0020883,0.00027319,1.10E-05,22:06.7
-0.00035686,8.97E-05,0.0020813,0.00030661,8.66E-06,22:06.7
-0.00027836,8.82E-05,0.0020553,0.00025249,-6.94E-07,22:06.7
-0.00014581,7.87E-05,0.0020054,0.00025811,-4.64E-05,22:06.7
-2.46E-05,7.37E-05,0.0019641,0.00020309,-0.00010168,22:06.7
6.69E-05,7.68E-05,0.0019247,0.00015945,-0.00012484,22:06.7
0.00013925,7.65E-05,0.0018838,0.00021553,-0.0001472,22:06.7
0.00016926,7.39E-05,0.0018721,7.97E-05,-0.00015802,22:06.7
0.00012904,6.35E-05,0.0018805,0.00030718,-0.00012841,22:06.7
6.35E-05,5.50E-05,0.0018824,-4.44E-05,-0.00010724,22:06.7
4.67E-05,7.10E-05,0.0018721,-0.0013562,-0.00010409,22:06.7
6.43E-05,8.03E-05,0.0018512,-0.00098164,-9.54E-05,22:06.7
0.00012724,6.98E-05,0.0018008,0.00022812,-0.00011638,22:06.7
0.00027581,7.12E-05,0.0017223,0.00018895,-0.00016914,22:06.7
0.0003996,7.11E-05,0.0016529,0.00010218,-0.00021309,22:06.7
0.00047858,6.26E-05,0.0015956,0.00015824,-0.00024106,22:06.7
0.00057308,5.94E-05,0.0015479,6.04E-05,-0.0002555,22:06.7
0.0005875,4.83E-05,0.00153,0.00013795,-0.00025364,22:06.7
0.00053445,4.36E-05,0.0015276,0.00014801,-0.00024723,22:06.7
0.00049909,5.25E-05,0.0015161,0.00015907,-0.00022711,22:06.7
0.00045898,4.73E-05,0.0015081,0.00019858,-0.00018805,22:06.7
0.00045218,2.92E-05,0.001493,0.00019349,-0.00018653,22:06.7
0.0005279,9.28E-06,0.0014436,0.00020004,-0.00022339,22:06.7
0.00065445,-2.24E-06,0.0013842,0.00016297,-0.00025487,22:06.7
0.00079534,-1.95E-07,0.0013316,0.00012792,-0.00029693,22:06.7
0.00091506,-1.16E-06,0.0012829,0.00010525,-0.00033355,22:06.7
0.00098382,-3.12E-06,0.0012446,8.94E-05,-0.00035283,22:06.7
0.0010097,2.17E-06,0.0012088,9.24E-05,-0.00036958,22:06.7
0.0010137,6.87E-06,0.0011845,8.91E-05,-0.00036548,22:06.7
0.00099351,1.46E-05,0.0011776,0.00010436,-0.000355,22:06.7
0.00096424,1.74E-05,0.0011653,0.00012205,-0.00035177,22:06.7
0.0009742,8.70E-06,0.0011451,0.00012374,-0.0003527,22:06.7
0.001042,1.25E-05,0.0011163,0.00011607,-0.00037122,22:06.7
0.0011572,2.37E-05,0.0010652,8.18E-05,-0.00040598,22:06.7
0.0012814,2.60E-05,0.0010088,5.25E-05,-0.00044667,22:06.7
0.0013705,2.77E-05,0.00096535,3.80E-05,-0.00047626,22:06.7
0.0014239,2.52E-05,0.00093154,2.44E-05,-0.00048722,22:06.7
0.001421,1.81E-05,0.00091053,4.25E-05,-0.00049016,22:06.7
0.0013573,8.55E-06,0.00090067,7.86E-05,-0.00048119,22:06.7
0.0012865,5.35E-06,0.00089068,0.00010646,-0.00045293,22:06.7
0.0012297,1.67E-05,0.00086833,0.00012627,-0.00042577,22:06.7
0.0011953,1.97E-05,0.00083143,0.00014929,-0.00041878,22:06.7
0.0012255,1.84E-05,0.0007845,0.00015827,-0.00043237,22:06.7
0.0013154,2.09E-05,0.00072905,0.00013216,-0.0004624,22:06.7
0.0013964,1.85E-05,0.00067267,0.00011822,-0.00048674,22:06.7
0.001456,2.72E-05,0.00062094,9.72E-05,-0.00050131,22:06.7
0.0014944,3.40E-05,0.00058821,0.00010419,-0.00051107,22:06.7
0.0014556,3.99E-05,0.00058484,0.00015003,-0.00049264,22:06.7
0.0013713,6.69E-05,0.00059192,0.00017483,-0.00045439,22:06.7
0.0012896,7.07E-05,0.0005963,0.00024766,-0.00042078,22:06.8
0.0011968,5.25E-05,0.00060078,0.00027267,-0.00039543,22:06.8
0.0011424,5.36E-05,0.0005904,0.00030199,-0.00038969,22:06.8
0.0011665,4.61E-05,0.00055244,0.00031904,-0.0004026,22:06.8
0.0012287,2.83E-05,0.0005092,0.0002466,-0.00042267,22:06.8
0.0012808,2.15E-05,0.00047306,0.00033872,-0.00044911,22:06.8
0.0013068,5.41E-06,0.00044379,0.00017918,-0.0004732,22:06.8
0.0012863,-9.42E-06,0.00042561,-9.14E-05,-0.00048083,22:06.8
0.001202,-4.91E-06,0.00041929,-4.17E-05,-0.0004679,22:06.8
0.0010857,-1.18E-05,0.00043918,-0.00044834,-0.00043316,22:06.8
0.00094984,-2.34E-05,0.00046265,-0.00076004,-0.0003789,22:06.8
0.00081483,-1.48E-05,0.00046231,-7.18E-06,-0.00032072,22:06.8
0.0007483,-7.07E-06,0.00045938,0.00053788,-0.0002763,22:06.8
0.00075318,1.51E-06,0.00044617,4.58E-07,-0.00026349,22:06.8
0.00078237,8.23E-06,0.00041451,-0.00031301,-0.00028613,22:06.8
0.00081244,-5.74E-07,0.00038559,0.00012252,-0.00030745,22:06.8
0.00080998,4.55E-06,0.00036401,0.00040489,-0.0002967,22:06.8
0.00074406,1.88E-05,0.00035831,0.00032382,-0.00026365,22:06.8
0.00063656,1.14E-05,0.00037337,-2.22E-06,-0.00022253,22:06.8
0.00018235,0.00016872,0.0051254,-0.00071699,-6.66E-05,22:06.8
0.00053908,0.00017668,0.0062443,-0.00022276,-0.00022116,22:06.8
-5.30E-05,0.00017105,0.0054194,0.00037035,-2.03E-05,22:06.8
0.00011992,0.00017553,0.005977,6.28E-05,-7.41E-05,22:06.8
-4.47E-05,0.00016072,0.0057534,0.00026482,-6.42E-06,22:06.8
-4.66E-05,0.00015659,0.0057324,0.00022918,-1.35E-05,22:06.8
3.24E-05,0.00016877,0.0058563,0.00015875,-3.21E-05,22:06.8
-8.25E-05,0.00018218,0.0056836,0.00027485,1.19E-05,22:06.8
-9.71E-05,0.00019011,0.0058227,-0.00040992,1.63E-05,22:06.8
-0.00027547,0.00019015,0.0057781,-0.00099602,9.12E-05,22:06.8
-0.00046155,0.00019004,0.0058339,-0.0003514,0.00015262,22:06.8
-0.0006417,0.00018867,0.0059162,-5.56E-05,0.00021988,22:06.8
-0.00084294,0.0001975,0.0058953,-0.0013039,0.00030065,22:06.8
-0.00094036,0.00020006,0.0059517,-0.0016351,0.00032703,22:06.8
-0.0010036,0.00019028,0.0059106,-0.00019068,0.00034877,22:06.8
-0.0010058,0.00019844,0.0058991,0.00040407,0.00036422,22:06.8
-0.0010155,0.00021548,0.0058894,7.90E-05,0.00037747,22:06.8
-0.0010697,0.00022321,0.0058619,0.00026353,0.00039565,22:06.8
-0.0011751,0.00022242,0.005889,0.00056561,0.0004293,22:06.8
-0.0013596,0.00022705,0.0058965,0.00066353,0.00049092,22:06.8
-0.001529,0.00023717,0.0059347,0.00072675,0.00056455,22:06.8
-0.001721,0.00023551,0.0059852,0.00079374,0.00064776,22:06.8
-0.0019331,0.00023482,0.0060035,0.00086543,0.00070934,22:06.9
-0.0020441,0.00023265,0.006014,0.0008954,0.00074435,22:06.9
-0.0021021,0.00022658,0.0059986,0.00091484,0.00077102,22:06.9
-0.0021387,0.00024047,0.0059609,0.00092473,0.00077917,22:06.9
-0.0021336,0.00025057,0.0059204,0.00092834,0.00078094,22:06.9
-0.0021891,0.00024856,0.0058873,0.00094922,0.00079669,22:06.9
-0.0023068,0.00026141,0.0058611,0.00097563,0.00083535,22:06.9
-0.0024076,0.00027548,0.0058506,0.0010164,0.00089051,22:06.9
-0.0025494,0.0002848,0.0058634,0.0010755,0.00095073,22:06.9
-0.0027155,0.00029088,0.0058626,0.0011239,0.0010074,22:06.9
-0.0028323,0.00029265,0.0058425,0.0011505,0.0010484,22:06.9
-0.0029174,0.00030129,0.0058219,0.0011795,0.0010798,22:06.9
-0.0029532,0.00029979,0.0057852,0.0011944,0.0010979,22:06.9
-0.0029477,0.00029127,0.0057429,0.0011878,0.0010949,22:06.9
-0.0029423,0.00029296,0.0057043,0.001187,0.0010945,22:06.9
-0.0029657,0.00029327,0.0056596,0.0011919,0.0011111,22:06.9
-0.0030486,0.00029288,0.0056244,0.0012155,0.0011388,22:06.9
-0.0031657,0.00028483,0.0055979,0.0012585,0.0011739,22:06.9
-0.0033027,0.00027578,0.005572,0.0012974,0.0012141,22:06.9
-0.0034438,0.00028577,0.0055507,0.001337,0.0012589,22:06.9
-0.0035449,0.00029111,0.0055164,0.0013725,0.0013063,22:06.9
-0.0035874,0.00028804,0.0054598,0.0013785,0.0013286,22:06.9
-0.0035489,0.00029025,0.0053984,0.0013595,0.0013127,22:06.9
-0.0034694,0.00028446,0.0053349,0.0013415,0.0012942,22:06.9
-0.0034125,0.00028165,0.0052699,0.0013196,0.0012747,22:06.9
-0.0033791,0.00029053,0.0052207,0.0012967,0.0012532,22:06.9
-0.0034148,0.00028987,0.00519,0.0013069,0.0012665,22:06.9
-0.0035126,0.00028956,0.0051708,0.001335,0.001296,22:06.9
-0.0036019,0.00029945,0.0051617,0.0013618,0.0013251,22:06.9
-0.0037,0.00029484,0.0051519,0.0013922,0.001364,22:06.9
-0.003754,0.00028432,0.005124,0.0014019,0.001378,22:06.9
-0.0037089,0.00028183,0.005082,0.0013937,0.0013589,22:06.9
-0.0036076,0.00027792,0.0050395,0.001371,0.0013357,22:06.9
-0.0034541,0.00027899,0.0049811,0.0013196,0.0012989,22:06.9
-0.0033055,0.00027651,0.0049013,0.0012643,0.0012343,22:06.9
-0.0031966,0.00027256,0.0048345,0.0012207,0.0011831,22:06.9
-0.0031115,0.00028063,0.0047886,0.0011924,0.0011596,22:06.9
-0.0030819,0.00028352,0.004738,0.0011783,0.0011288,22:06.9
-0.0030538,0.00028252,0.0046987,0.0011609,0.0011102,22:06.9
-0.0029575,0.00028079,0.0046673,0.0011321,0.0010939,22:06.9
-0.0028068,0.00027483,0.0045956,0.0010856,0.0010401,22:06.9
-0.0026462,0.00027289,0.0045069,0.0010311,0.00098785,22:06.9
-0.002471,0.00027146,0.0044294,0.0009718,0.00092722,22:06.9
-0.002266,0.00027395,0.004345,0.00090081,0.00084029,22:06.9
-0.0020923,0.00026354,0.0042514,0.00083273,0.00077694,22:06.9
-0.0019499,0.00024045,0.0041639,0.00077767,0.00072748,22:06.9
-0.0018321,0.00024631,0.0041029,0.00074722,0.00068208,22:06.9
-0.0017702,0.00025864,0.0040452,0.00073555,0.00066742,22:06.9
-0.0017527,0.00024915,0.00397,0.00072931,0.00066216,22:06.9
-0.0017609,0.00024315,0.0038944,0.00073746,0.00065355,22:06.9
-0.0017422,0.00024198,0.0038064,0.00073466,0.00065501,22:07.0
-0.0016788,0.00023518,0.0036993,0.00069889,0.00063613,22:07.0
-0.0015589,0.00024087,0.0035768,0.00065053,0.00057936,22:07.0
-0.0013836,0.00025585,0.0034439,0.00060134,0.0005242,22:07.0
-0.0012444,0.0002496,0.0033252,0.00055845,0.00047917,22:07.0
-0.0011598,0.00023311,0.0032178,0.00053065,0.00044642,22:07.0
-0.0011234,0.00022039,0.0031286,0.00052387,0.0004511,22:07.0
-0.0011492,0.00021414,0.0030593,0.00052768,0.00046731,22:07.0
-0.001185,0.00020942,0.0029749,0.00053067,0.00047446,22:07.0
-0.0012164,0.00018694,0.0028973,0.00054001,0.0004735,22:07.0
-0.0012226,0.00017287,0.0028009,0.00052395,0.00044938,22:07.0
-0.001135,0.00015275,0.002659,0.00047649,0.00041529,22:07.0
-0.00096525,0.00012,0.0025335,0.00042796,0.0003602,22:07.0
-0.00076653,0.00012735,0.0023848,0.00035123,0.00027999,22:07.0
-0.00056668,0.00013672,0.0022094,0.00026982,0.00022794,22:07.0
-0.00040283,0.00013308,0.0020629,0.00022493,0.00020157,22:07.0
-0.000321,0.0001446,0.0019237,0.00018781,0.00017466,22:07.0
-0.00030851,0.00014037,0.0018003,0.00017139,0.00017033,22:07.0
-0.00032015,0.00013009,0.001684,0.00017743,0.00019549,22:07.0
-0.00034132,0.0001202,0.0015686,0.00016809,0.00019807,22:07.0
-0.00032137,8.52E-05,0.0014494,0.0001447,0.00015515,22:07.0
-0.0002246,6.37E-05,0.0013032,9.52E-05,0.00010888,22:07.0
-6.33E-05,6.80E-05,0.0011489,1.89E-05,4.76E-05,22:07.0
0.00012306,4.86E-05,0.0009756,-4.98E-05,-2.66E-05,22:07.0
0.00026287,2.52E-05,0.00078367,-0.000121,-7.39E-05,22:07.0
0.0003684,1.41E-05,0.00060505,-0.00019374,-0.00012061,22:07.0
0.00043126,-8.28E-06,0.00044108,-0.00023404,-0.00014724,22:07.0
0.00041032,-2.59E-06,0.00028063,-0.00024786,-0.00013171,22:07.0
0.00034575,2.06E-05,0.00013287,-0.00025192,-0.00011799,22:07.0
0.00026911,1.68E-05,-1.43E-05,-0.00026654,-9.18E-05,22:07.0
0.00022342,1.17E-05,-0.00020467,-0.00029983,-5.28E-05,22:07.0
0.00023444,1.26E-05,-0.00039967,-0.00033279,-5.60E-05,22:07.0
0.00030801,2.16E-05,-0.00056231,-0.0003885,-9.52E-05,22:07.0
0.00041826,3.22E-05,-0.0007342,-0.00047207,-0.00012897,22:07.0
0.00050832,2.29E-05,-0.0009021,-0.00054241,-0.0001593,22:07.0
0.00056465,1.47E-05,-0.0010258,-0.00059657,-0.00017216,22:07.0
0.00052061,1.87E-06,-0.0011174,-0.00062457,-0.00015479,22:07.0
0.00041003,-2.53E-05,-0.0012222,-0.00061678,-0.00014393,22:07.0
0.00030782,-2.97E-05,-0.0013396,-0.00059946,-0.00011528,22:07.0
0.00015746,-2.42E-05,-0.0014087,-0.00055925,-4.96E-05,22:07.0
2.67E-05,-3.58E-05,-0.0014624,-0.00050736,-1.10E-06,22:07.0
-1.99E-06,-3.63E-05,-0.0015323,-0.00049219,2.51E-05,22:07.0
7.24E-06,-2.94E-05,-0.0015624,-0.00048228,4.58E-05,22:07.0
7.60E-06,-3.19E-05,-0.0015975,-0.00045618,5.41E-05,22:07.0
-6.98E-06,-3.71E-05,-0.0016525,-0.00042804,6.18E-05,22:07.0
-9.58E-05,-5.31E-05,-0.0016635,-0.00038216,9.61E-05,22:07.0
-0.00027976,-7.24E-05,-0.0016515,-0.0003181,0.00015705,22:07.0
-0.00049473,-8.65E-05,-0.001616,-0.00022415,0.00024015,22:07.0
-0.00075033,-7.46E-05,-0.0015546,-0.00012039,0.00035235,22:07.0
-0.0010458,-5.13E-05,-0.0014992,-2.77E-05,0.00046432,22:07.0
-0.0013228,-6.77E-05,-0.0014529,8.60E-05,0.000566,22:07.1
-0.0015454,-7.40E-05,-0.0014199,0.00016641,0.00065499,22:07.1
-0.0017545,-7.89E-05,-0.0013881,0.00021876,0.00071078,22:07.1
-0.0019896,-0.00013052,-0.0013672,0.00031397,0.00077713,22:07.1
-0.0021967,-0.00014878,-0.0013457,0.0003929,0.00087646,22:07.1
-0.0024597,-0.00014532,-0.0012836,0.00047773,0.00096439,22:07.1
-0.0028388,-0.00018425,-0.0012052,0.000602,0.0010683,22:07.1
-0.0032475,-0.00022283,-0.0011129,0.00072621,0.0012098,22:07.1
-0.0036576,-0.00025201,-0.0010089,0.0008456,0.0013235,22:07.1
-0.0040296,-0.0002941,-0.00091858,0.00093055,0.001416,22:07.1
-0.0043307,-0.00032708,-0.00084224,0.0010581,0.0015098,22:07.1
-0.0045144,-0.0003422,-0.00079967,0.001117,0.0015712,22:07.1
-0.0045928,-0.000357,-0.00078365,0.0011208,0.0016086,22:07.1
-0.004666,-0.00037427,-0.00077404,0.0012101,0.001637,22:07.1
-0.0047323,-0.00039301,-0.00077019,0.0011533,0.0016615,22:07.1
-0.0048015,-0.00041582,-0.00076075,0.001244,0.0016782,22:07.1
-0.0049225,-0.00042886,-0.00074453,0.0012781,0.0016933,22:07.1
-0.0050839,-0.00042747,-0.00072017,0.0010309,0.0017431,22:07.1
-0.0052706,-0.00043093,-0.00069502,0.00067459,0.0018076,22:07.1
-0.0054491,-0.0004488,-0.00067681,-0.00055848,0.0018463,22:07.1
-0.0055475,-0.00046384,-0.00067052,-0.00068166,0.0018603,22:07.1
